X,Y,label
-16.65120473,-13.75705216,BC3A
-16.43029943,-13.07804272,BC3A
-16.76724973,-13.37591621,BC3A
-16.87868085,-13.68309662,BC3A
-16.68632283,-13.56433174,BC3A
-17.13331189,-12.83782456,BC3A
-16.40509191,-13.43496582,BC3A
-16.78357091,-13.31253502,BC3A
-16.52880063,-13.4947879,BC3A
-17.19939199,-13.03435871,BC8/9_(mixture_of_BC8_and_BC9)
-16.67010274,-13.51284668,BC8/9_(mixture_of_BC8_and_BC9)
-17.26168409,-12.91394875,BC3A
-16.08278051,-13.61886284,BC5B
-17.24840894,-13.29254219,BC3A
-16.68867269,-12.95166275,BC3A
-15.84668031,-13.4273431,BC3A
-17.10576787,-12.64632771,BC3A
-16.84428182,-13.54896996,BC3A
-17.12523046,-13.38804028,BC3A
-16.81384053,-13.1561639,BC3A
-17.09292188,-12.67095539,BC3A
-17.26392713,-12.66806194,BC3A
-2.331527139,-12.5171983,BC3A
-16.40184751,-13.04198048,BC3A
-15.82770982,-13.3808448,BC3A
-17.0741364,-12.85414478,BC3A
-16.20653882,-12.97430966,BC3A
-16.61420217,-13.4957082,BC3A
-16.00914827,-13.73202488,BC3A
-16.52222028,-13.86663601,BC3A
-17.1328465,-13.16248581,BC3A
-16.50423017,-13.72198078,BC3A
-16.22746244,-13.2422311,BC3A
-16.69218221,-13.79396507,BC3A
-16.68406072,-13.34411213,BC3A
-17.23640218,-13.03132221,BC3A
-16.23805013,-13.52688095,BC3A
-16.91325917,-13.10092423,BC3A
-15.84783616,-13.38197586,BC3A
-16.60355344,-12.83128235,BC3A
-16.90177884,-13.20583889,BC3A
-16.58181729,-13.01249477,BC3A
-17.07253041,-13.53306172,BC3A
-16.79103818,-13.43894932,BC3A
-16.74822011,-13.73715374,BC3A
-16.06857171,-12.89231369,BC3A
-17.20659795,-12.86920044,BC3A
-16.28845182,-12.87531063,BC3A
-16.26487889,-13.00882027,BC3A
-16.07878652,-13.18631241,BC3A
-17.17495694,-13.67825005,BC3A
-16.98534742,-12.89277908,BC3A
-16.35276761,-12.92256519,BC3A
-16.44257894,-13.49491379,BC3A
-16.74420324,-13.07412788,BC3A
-16.63070455,-13.83262512,BC3A
-17.31141439,-12.89438984,BC3A
-16.1138083,-13.29435322,BC3A
-15.87536492,-13.03512737,BC3A
-17.03775182,-13.26821301,BC3A
-16.96432462,-12.72517368,BC3A
-16.26769223,-13.43658039,BC3A
-11.55365243,-7.709356042,BC3A
-16.04282537,-13.35859272,BC3A
-17.2988049,-12.91313431,BC3A
-16.27352872,-12.99449513,BC3A
-16.5559403,-13.15979454,BC3A
-17.17915311,-13.27926132,BC3A
-17.30709996,-12.94936344,BC3A
-16.48654905,-13.96529457,BC3A
-16.07937493,-13.28242275,BC3A
-16.66011396,-12.9016206,BC3A
-16.34365239,-13.78753349,BC3A
-16.90715757,-13.65701553,BC3A
-17.00459066,-13.16822788,BC3A
-16.35285344,-13.30959484,BC3A
-17.07148328,-13.17932293,BC3A
-16.21551862,-13.3371093,BC3A
-16.72812238,-13.61839363,BC3A
-16.44433561,-13.11737606,BC3A
-15.94134774,-13.59164021,BC3A
-15.80286279,-13.50862858,BC3A
-16.10509076,-13.60154125,BC3A
-16.17439523,-13.66760704,BC3A
-15.9878737,-13.09609673,BC3A
-16.30548635,-13.21403381,BC3A
-16.25792852,-13.46828816,BC3A
-15.95611253,-13.63801167,BC3A
-16.07411924,-13.30782673,BC3A
-15.85697522,-13.42920754,BC3A
-16.33623281,-13.69512055,BC3A
-16.0130116,-13.76687882,BC3A
-16.92944493,-13.68124649,BC3A
-16.99669042,-13.08572647,BC3A
-16.90740934,-13.60322449,BC3A
-16.89006581,-13.5231683,BC3A
-17.08949819,-13.11236355,BC3A
-17.01560941,-13.13242695,BC3A
-16.14113107,-13.65763256,BC3A
-16.73439374,-13.59644005,BC3A
-15.98515096,-13.44809124,BC3A
-17.16143003,-12.99205944,BC3A
-16.22666516,-13.59377358,BC3A
-17.23950544,-13.38556454,BC3A
-16.52003064,-13.50434277,BC3A
-15.76580777,-13.37178108,BC3A
-17.02987828,-12.56149838,BC3A
-16.46714177,-13.28440544,BC3A
-16.41351667,-13.29429791,BC3A
-16.86207166,-12.87753841,BC3A
-16.96347585,-13.30346939,BC3A
-16.35079351,-12.76859734,BC3A
-16.32577672,-12.72490761,BC3A
-16.7136437,-12.87365982,BC3A
-17.00261083,-12.70151016,BC3A
-16.62029424,-13.51014301,BC3A
-16.54140248,-13.08372757,BC3A
-16.1735064,-13.46284649,BC3A
-16.50857511,-12.92668602,BC3A
-16.1118218,-12.95061466,BC3A
-16.89231649,-13.5280492,BC3A
-16.37709966,-12.63997624,BC3A
-17.0812222,-13.3432996,BC3A
-16.94965329,-13.55386421,BC3A
-16.88903775,-12.98745415,BC3A
-16.87412992,-12.87997982,BC3A
-16.1956574,-12.80752442,BC3A
-16.48927274,-12.87446282,BC3A
-16.47001043,-13.64966747,BC3A
-16.84341779,-13.36421654,BC3A
-16.29797902,-13.39530537,BC3A
-16.28445211,-13.04982254,BC3A
-16.12768617,-13.60619232,BC3A
-16.13959851,-13.57958004,BC3A
-16.20759168,-12.74999306,BC3A
-17.02331319,-13.5510709,BC3A
-2.264605905,-12.65676186,BC3A
-15.81454148,-13.51869557,BC3A
-17.07011762,-12.73970863,BC3A
-17.1923615,-13.37407562,BC3A
-16.71943441,-13.71105167,BC3A
-16.25386968,-13.26687691,BC3A
-16.21800962,-13.08024094,BC3A
-16.97119298,-12.90281746,BC3A
-16.29981389,-13.56453583,BC3A
-15.86784616,-13.31982014,BC3A
-17.2126843,-12.96569512,BC3A
-16.59926191,-13.25405285,BC3A
-17.24641385,-13.1945779,BC3A
-16.9923245,-13.21941826,BC3A
-16.32723966,-13.3305957,BC3A
-16.02291455,-13.44712898,BC3A
-16.94848218,-12.87912056,BC3A
-16.49218335,-12.71141121,BC3A
-17.01919332,-13.00982926,BC3A
-16.01613679,-13.17130921,BC3A
-16.83314099,-13.65190098,BC3A
-16.03372445,-13.64584324,BC3A
-17.14144673,-13.05022785,BC3A
-17.13133779,-13.45392201,BC3A
-16.19541898,-13.48701927,BC3A
-16.43033948,-13.72176811,BC3A
-17.17489972,-12.69607708,BC3A
-16.52998128,-12.98848221,BC3A
-16.19444242,-13.6614568,BC3A
-16.75427785,-13.54292938,BC3A
-16.35125699,-12.74791309,BC3A
-16.76174321,-12.70746967,BC1B
-16.19093862,-12.89001724,BC1B
-16.45783582,-13.5665538,BC3A
-16.1813685,-13.59345409,BC3A
-16.23879781,-13.06355641,BC3A
-16.92395749,-13.07345364,BC3A
-16.65065732,-13.44858143,BC3A
-15.95825162,-13.46598122,BC3A
-17.16371503,-13.01020786,BC3A
-17.09819188,-13.4942815,BC3A
-16.69058957,-13.61421177,BC3A
-16.45769658,-12.77937672,BC3A
-16.7514626,-13.53540203,BC3A
-17.04786077,-13.30542919,BC3A
-16.54864087,-12.86695931,BC3A
-16.03815904,-12.98032734,BC3A
-16.31093755,-13.69986698,BC3A
-16.30597654,-13.19006226,BC1B
-16.57184758,-13.57408592,BC1B
-15.99810949,-13.51536724,BC1B
-16.18530049,-13.08649895,BC1B
-16.64279714,-13.70073673,BC1B
-11.94182077,9.166719703,BC1B
-11.29746785,8.121456412,BC1B
-11.32054391,8.461519031,BC1B
-11.56954732,8.915579108,BC1B
-12.02148881,8.75629547,BC1B
-11.38817182,8.232846526,BC1B
-12.21587911,8.920473365,BC1B
-12.03902116,8.671661643,BC1B
-11.20981755,9.159746436,BC1B
-11.63773694,8.151725081,BC1B
-12.00361409,8.882472304,BC1B
-12.02462831,8.806501655,BC1B
-11.51776376,8.749170569,BC1B
-11.61564698,8.935167579,BC1B
-11.11683812,8.415098933,BC1B
-11.59970727,8.028816489,BC1B
-11.00847211,9.096659926,BC1B
-10.97211709,8.883341102,BC1B
-11.75315633,8.398111133,BC1B
-12.13817945,9.064528731,BC1B
-11.54389348,8.96820095,BC1B
-11.3699862,9.153106002,BC1B
-12.02224794,8.835682181,BC2
-11.66606774,9.040783194,BC2
-11.74184194,9.014624862,BC1B
-11.10562387,9.155209807,BC1B
-11.81699624,8.658074645,BC1B
-11.08006826,8.988436965,BC1B
-11.58752599,8.92835739,BC1B
-11.31204667,8.737241057,BC1B
-12.00502362,8.941989211,BC1B
-11.24780336,8.535717277,BC1B
-11.43113961,8.311685351,BC1B
-11.72057119,8.964694289,BC1B
-10.92796769,8.846648482,BC1B
-11.57127633,9.156211165,BC1B
-10.92547479,8.688454894,BC1B
-11.02904954,8.788310317,BC1B
5.767287587,-1.236359092,BC1B
-11.09034887,8.292329101,BC1B
-11.07184854,9.316625861,BC1B
-11.81190934,8.759647635,BC1B
-11.69048848,8.976048736,BC1B
-11.16080918,9.133120803,BC1B
-11.24639955,9.250717429,BC1B
-11.83563867,9.198118476,BC1B
-11.4001204,8.236243037,BC1B
-12.02567449,8.453468112,BC1B
-11.5656735,8.634837417,BC1B
-11.34944024,8.999264029,BC1B
-11.8888041,8.879755286,BC1B
-11.69031778,8.354271201,BC1B
-11.13638272,9.260807303,BC1B
-11.50020757,8.805663375,BC1B
-11.77605786,8.489688186,BC1B
-11.9516398,9.2415736,BC1B
-11.23607698,9.245798377,BC1B
-11.06996122,8.948583869,BC1B
-11.69788423,8.150646476,BC1B
-11.27864232,8.428841857,BC1B
-11.98973241,8.279527453,BC1B
-10.78537336,8.767588881,BC1B
-11.07334485,8.52587345,BC1B
-11.27199998,8.850015906,BC1B
-11.87254491,8.848010329,BC1B
-11.04764142,8.862750319,BC1B
-11.60787454,8.392769603,BC1B
-11.29627576,9.175277976,BC1B
-12.02616372,8.657217292,BC1B
-11.78162732,9.146779326,BC1B
-11.58106103,9.19766262,BC1B
-11.12125554,8.399045257,BC1B
-11.44871774,8.276866225,BC1B
-11.7236258,8.583836822,BC1B
-11.56562486,7.971838263,BC1B
-11.24762788,9.039394645,BC1B
-11.4951283,8.61840084,BC1B
-11.72058454,8.186613349,BC1B
-11.41193071,8.585836677,BC1B
-12.01915994,8.630441932,BC1B
-11.10090604,8.89723709,BC1B
-11.0138022,9.128361014,BC1B
-11.77970376,9.084483413,BC1B
-11.63919892,7.978124885,BC1B
-11.86565366,9.27073696,BC1B
-10.99630513,8.442697791,BC1B
-10.79834619,9.10552719,BC1B
-11.64605394,8.546012191,BC1B
-11.05052724,8.470435885,BC1B
-11.56668248,8.000787524,BC1B
-10.90090909,8.571603087,BC1B
-10.85737577,8.893999366,BC1B
-11.82760301,8.797812728,BC1B
-11.17104783,9.105519561,BC1B
-11.6274859,9.190172461,BC1B
-11.17189565,8.78044918,BC1B
-11.17763009,8.555738715,BC1B
-11.76007619,8.580973891,BC1B
-12.03202024,8.584411887,BC1B
-11.18487325,8.899242667,BC1B
-12.10653463,8.49705532,BC1B
-11.27352681,8.561265258,BC1B
-11.82350507,8.615582732,BC1B
-11.71092,8.75397232,BC1B
-11.16509023,9.054549483,BC1B
-11.94467225,8.890212325,BC1B
-12.03654065,8.536158828,BC1B
-11.44495263,9.069665221,BC1B
-11.51758065,9.112808494,BC1B
-11.1386353,9.201583175,BC1B
-11.87898889,8.767799643,BC1B
-10.76312413,8.969324378,BC1B
-11.45301213,9.41492298,BC1B
-11.28795304,8.850140838,BC1B
-12.05886331,8.535356788,BC1B
-11.95423474,8.879123954,BC1B
-11.0128037,9.243014602,BC1B
-10.83292546,8.475585727,BC1B
-11.20448747,8.684284476,BC1B
-11.16205468,9.18646839,BC1B
-11.33296933,8.798971442,BC1B
-11.51097264,8.786254195,BC1B
-11.17241063,9.259167937,BC1B
-10.89496007,9.17106655,BC1B
-11.50394311,8.588894156,BC1B
-11.43120923,9.091391829,BC1B
-11.3257834,8.16397169,BC1B
-11.17467656,8.538705138,BC1B
-11.93990102,8.245593337,BC1B
-11.51869359,8.844701079,BC1B
-11.02530542,8.214069156,BC1B
-11.8633534,9.016296653,BC1B
-12.10953489,8.991150168,BC1A
-10.91694703,8.519144324,BC1A
-11.98243299,9.175851134,BC1A
-11.00831666,8.419001368,BC1B
-11.74796071,8.388736991,BC1A
-11.04912343,9.218144683,BC1A
-11.53282228,8.608385352,BC8/9_(mixture_of_BC8_and_BC9)
-11.4052445,8.560809401,BC8/9_(mixture_of_BC8_and_BC9)
-11.68367925,8.9569495,BC8/9_(mixture_of_BC8_and_BC9)
-11.32838979,8.447526721,BC8/9_(mixture_of_BC8_and_BC9)
-11.93704286,8.784071235,BC8/9_(mixture_of_BC8_and_BC9)
-11.76718297,8.304992465,BC8/9_(mixture_of_BC8_and_BC9)
-11.01152387,8.98359516,BC8/9_(mixture_of_BC8_and_BC9)
-11.95698228,9.061669616,BC8/9_(mixture_of_BC8_and_BC9)
-11.50649419,8.94061592,BC8/9_(mixture_of_BC8_and_BC9)
-11.11214986,9.319879798,BC8/9_(mixture_of_BC8_and_BC9)
-11.23695722,8.523739127,BC8/9_(mixture_of_BC8_and_BC9)
-11.37942662,8.289947299,BC8/9_(mixture_of_BC8_and_BC9)
-10.90932813,8.602359084,BC8/9_(mixture_of_BC8_and_BC9)
-3.805901195,5.73146036,BC8/9_(mixture_of_BC8_and_BC9)
-10.81500688,8.669270781,BC8/9_(mixture_of_BC8_and_BC9)
-11.32249608,8.250844268,BC8/9_(mixture_of_BC8_and_BC9)
-11.93946996,8.544716147,BC8/9_(mixture_of_BC8_and_BC9)
-11.80045953,8.20484331,BC8/9_(mixture_of_BC8_and_BC9)
-11.53824487,8.54238346,BC6
-11.46373334,9.152535705,BC8/9_(mixture_of_BC8_and_BC9)
-11.89894643,8.25080469,BC8/9_(mixture_of_BC8_and_BC9)
-11.76102891,9.199990539,BC8/9_(mixture_of_BC8_and_BC9)
-11.32269921,8.70143154,BC8/9_(mixture_of_BC8_and_BC9)
-11.88484063,8.873126296,BC8/9_(mixture_of_BC8_and_BC9)
-11.12180677,8.614388732,BC8/9_(mixture_of_BC8_and_BC9)
-11.22845044,9.192668227,BC8/9_(mixture_of_BC8_and_BC9)
-11.23458448,8.898405341,BC8/9_(mixture_of_BC8_and_BC9)
-11.02541032,8.195486812,BC8/9_(mixture_of_BC8_and_BC9)
-11.58484426,8.579512862,BC8/9_(mixture_of_BC8_and_BC9)
5.908142422,-1.331640216,BC8/9_(mixture_of_BC8_and_BC9)
-11.24492994,9.146501807,BC8/9_(mixture_of_BC8_and_BC9)
-11.47076955,8.199926642,BC8/9_(mixture_of_BC8_and_BC9)
-11.33082833,8.972278861,BC8/9_(mixture_of_BC8_and_BC9)
4.386829708,-9.433835717,BC8/9_(mixture_of_BC8_and_BC9)
-11.70637765,9.168916015,BC8/9_(mixture_of_BC8_and_BC9)
-11.3283793,8.724545745,BC8/9_(mixture_of_BC8_and_BC9)
-11.38371434,9.319714812,BC8/9_(mixture_of_BC8_and_BC9)
-11.83199754,9.222991256,BC8/9_(mixture_of_BC8_and_BC9)
-11.11756864,8.418004779,BC8/9_(mixture_of_BC8_and_BC9)
-12.05143514,8.838779715,BC8/9_(mixture_of_BC8_and_BC9)
-10.9043385,8.344446448,BC8/9_(mixture_of_BC8_and_BC9)
-12.00984063,8.384534625,BC8/9_(mixture_of_BC8_and_BC9)
-11.88624444,8.498822478,BC8/9_(mixture_of_BC8_and_BC9)
-12.11493459,8.653652457,BC8/9_(mixture_of_BC8_and_BC9)
-11.35649552,8.725492743,BC8/9_(mixture_of_BC8_and_BC9)
-11.46454683,8.844917563,BC8/9_(mixture_of_BC8_and_BC9)
-10.91037526,9.060169486,BC8/9_(mixture_of_BC8_and_BC9)
-11.67178407,9.06217697,BC8/9_(mixture_of_BC8_and_BC9)
-12.15270486,8.813919333,BC8/9_(mixture_of_BC8_and_BC9)
-11.72447648,8.96811798,BC8/9_(mixture_of_BC8_and_BC9)
-11.85528531,8.828960685,BC8/9_(mixture_of_BC8_and_BC9)
-11.41798654,8.213128356,BC8/9_(mixture_of_BC8_and_BC9)
-11.12591996,8.350813178,BC8/9_(mixture_of_BC8_and_BC9)
-11.51750722,9.192991523,BC8/9_(mixture_of_BC8_and_BC9)
-11.4745976,8.969894675,BC8/9_(mixture_of_BC8_and_BC9)
-11.36655107,8.831763534,BC8/9_(mixture_of_BC8_and_BC9)
-11.68508592,8.899439124,BC8/9_(mixture_of_BC8_and_BC9)
-11.68240323,9.284677772,BC7_(Cone_Bipolar_cell_7)
-11.1633698,9.241502074,BC8/9_(mixture_of_BC8_and_BC9)
-12.18958917,8.697705535,BC8/9_(mixture_of_BC8_and_BC9)
-11.83128896,9.027904777,BC8/9_(mixture_of_BC8_and_BC9)
-10.90232339,8.74489334,BC8/9_(mixture_of_BC8_and_BC9)
6.521690701,-1.417337152,BC8/9_(mixture_of_BC8_and_BC9)
6.791639183,-1.274107905,BC8/9_(mixture_of_BC8_and_BC9)
6.376468991,-0.794750544,BC8/9_(mixture_of_BC8_and_BC9)
6.86284623,-0.633555504,BC8/9_(mixture_of_BC8_and_BC9)
7.044699524,-1.450703713,BC8/9_(mixture_of_BC8_and_BC9)
4.174515103,-0.218110176,BC8/9_(mixture_of_BC8_and_BC9)
6.456107472,-1.343678566,Doublets/Contaminants
6.949913834,-0.927775594,BC8/9_(mixture_of_BC8_and_BC9)
5.530835961,-0.543798419,BC8/9_(mixture_of_BC8_and_BC9)
3.973322247,0.013592897,BC8/9_(mixture_of_BC8_and_BC9)
6.644053791,-1.419253083,BC8/9_(mixture_of_BC8_and_BC9)
6.049574707,-1.010071369,BC8/9_(mixture_of_BC8_and_BC9)
6.13468871,-1.09641585,BC8/9_(mixture_of_BC8_and_BC9)
5.886336659,-1.113927575,BC8/9_(mixture_of_BC8_and_BC9)
6.900831078,-0.744322511,BC8/9_(mixture_of_BC8_and_BC9)
6.935737942,-0.985282513,BC8/9_(mixture_of_BC8_and_BC9)
5.85110793,-0.541412326,BC8/9_(mixture_of_BC8_and_BC9)
6.91741309,-1.251588555,BC8/9_(mixture_of_BC8_and_BC9)
7.343158101,-1.237862202,BC8/9_(mixture_of_BC8_and_BC9)
6.693531845,-1.297378751,BC8/9_(mixture_of_BC8_and_BC9)
6.494562004,-0.738795849,BC8/9_(mixture_of_BC8_and_BC9)
6.103947018,-1.358350369,BC8/9_(mixture_of_BC8_and_BC9)
5.883350705,-0.982700201,BC8/9_(mixture_of_BC8_and_BC9)
6.89487109,-0.533716889,BC8/9_(mixture_of_BC8_and_BC9)
5.886532639,-0.550074669,BC8/9_(mixture_of_BC8_and_BC9)
5.801218842,-0.384500297,BC8/9_(mixture_of_BC8_and_BC9)
6.394009446,-1.362102719,BC8/9_(mixture_of_BC8_and_BC9)
6.835682724,-1.084259602,BC8/9_(mixture_of_BC8_and_BC9)
6.769042347,-1.226278993,BC8/9_(mixture_of_BC8_and_BC9)
6.634404992,-1.056172343,BC8/9_(mixture_of_BC8_and_BC9)
7.611425732,-1.137176128,BC8/9_(mixture_of_BC8_and_BC9)
7.124725674,-0.815759393,BC8/9_(mixture_of_BC8_and_BC9)
6.928623055,-1.074741813,BC8/9_(mixture_of_BC8_and_BC9)
6.07816491,-1.13161132,BC8/9_(mixture_of_BC8_and_BC9)
6.754233216,-1.164753052,BC8/9_(mixture_of_BC8_and_BC9)
7.001869534,-0.631280514,BC8/9_(mixture_of_BC8_and_BC9)
7.208097313,-0.767373415,BC8/9_(mixture_of_BC8_and_BC9)
7.27804694,-1.169697138,BC8/9_(mixture_of_BC8_and_BC9)
4.273709153,-0.165942999,BC8/9_(mixture_of_BC8_and_BC9)
6.054350708,-0.626867505,BC8/9_(mixture_of_BC8_and_BC9)
6.22001109,-0.73890576,BC8/9_(mixture_of_BC8_and_BC9)
6.504450177,-0.706391069,BC8/9_(mixture_of_BC8_and_BC9)
6.259141301,-1.198904844,BC8/9_(mixture_of_BC8_and_BC9)
7.252473687,-0.861377212,BC8/9_(mixture_of_BC8_and_BC9)
6.483764027,-0.592366072,BC8/9_(mixture_of_BC8_and_BC9)
6.905262326,-0.951786729,BC8/9_(mixture_of_BC8_and_BC9)
6.028308247,-0.538016053,BC8/9_(mixture_of_BC8_and_BC9)
6.852063988,-1.199553581,BC8/9_(mixture_of_BC8_and_BC9)
6.142604683,-1.366617652,BC8/9_(mixture_of_BC8_and_BC9)
7.243343686,-1.394229384,BC8/9_(mixture_of_BC8_and_BC9)
6.31340823,-1.351086827,BC8/9_(mixture_of_BC8_and_BC9)
5.89942107,-0.557637664,BC8/9_(mixture_of_BC8_and_BC9)
5.571387623,-0.210785659,BC8/9_(mixture_of_BC8_and_BC9)
7.024438713,-0.951515289,BC8/9_(mixture_of_BC8_and_BC9)
6.95607457,-0.82410154,BC8/9_(mixture_of_BC8_and_BC9)
7.074200486,-1.250752064,BC8/9_(mixture_of_BC8_and_BC9)
6.444484089,-1.316466661,BC8/9_(mixture_of_BC8_and_BC9)
6.131621693,-0.660077902,BC8/9_(mixture_of_BC8_and_BC9)
7.341280316,-1.040288421,BC8/9_(mixture_of_BC8_and_BC9)
5.855960225,-0.73808107,BC8/9_(mixture_of_BC8_and_BC9)
5.765232895,-0.575220796,BC8/9_(mixture_of_BC8_and_BC9)
6.976211403,-1.289389225,BC8/9_(mixture_of_BC8_and_BC9)
6.510170792,-1.007005425,BC8/9_(mixture_of_BC8_and_BC9)
6.999869679,-0.80653164,BC8/9_(mixture_of_BC8_and_BC9)
5.800901268,-0.933336588,BC8/9_(mixture_of_BC8_and_BC9)
7.075183247,-0.760496827,BC8/9_(mixture_of_BC8_and_BC9)
6.66171727,-0.931763264,BC8/9_(mixture_of_BC8_and_BC9)
7.395051335,-1.402885409,BC8/9_(mixture_of_BC8_and_BC9)
6.132572506,-0.990938278,BC8/9_(mixture_of_BC8_and_BC9)
6.769917344,-1.30988619,BC8/9_(mixture_of_BC8_and_BC9)
6.673610066,-0.614430877,BC8/9_(mixture_of_BC8_and_BC9)
5.919182633,-0.83222601,BC8/9_(mixture_of_BC8_and_BC9)
6.938118313,-0.632606598,BC8/9_(mixture_of_BC8_and_BC9)
6.496054028,-1.47005448,BC8/9_(mixture_of_BC8_and_BC9)
5.806456898,-1.228582116,BC8/9_(mixture_of_BC8_and_BC9)
6.871622418,-1.140457245,BC8/9_(mixture_of_BC8_and_BC9)
6.836095189,-0.637887569,BC8/9_(mixture_of_BC8_and_BC9)
5.955973957,-0.7469866,BC8/9_(mixture_of_BC8_and_BC9)
5.484531258,-0.49816856,BC8/9_(mixture_of_BC8_and_BC9)
7.431450699,-1.227881404,BC8/9_(mixture_of_BC8_and_BC9)
6.002188538,-0.618117066,BC8/9_(mixture_of_BC8_and_BC9)
6.552791451,-1.104643198,BC8/9_(mixture_of_BC8_and_BC9)
6.262245987,-0.695043059,BC8/9_(mixture_of_BC8_and_BC9)
7.543405865,-1.349558326,BC8/9_(mixture_of_BC8_and_BC9)
6.918218468,-0.907790514,BC8/9_(mixture_of_BC8_and_BC9)
6.636881207,-1.30944583,BC8/9_(mixture_of_BC8_and_BC9)
5.863929127,-0.928211065,BC8/9_(mixture_of_BC8_and_BC9)
5.485775326,-0.621845814,BC8/9_(mixture_of_BC8_and_BC9)
6.622432564,-1.251606914,BC8/9_(mixture_of_BC8_and_BC9)
7.031619881,-1.221849175,BC8/9_(mixture_of_BC8_and_BC9)
6.731158112,-1.208804222,BC8/9_(mixture_of_BC8_and_BC9)
5.502283429,-0.548630448,BC8/9_(mixture_of_BC8_and_BC9)
5.683397625,-0.666909071,BC8/9_(mixture_of_BC8_and_BC9)
6.550296639,-1.406494113,BC8/9_(mixture_of_BC8_and_BC9)
6.384423588,-1.451829763,BC1A
7.538216923,-1.141634317,BC1A
6.201245163,-1.338304492,BC1A
6.796881531,-1.100358935,BC1A
6.746161793,-0.732009145,BC2
5.000987385,-0.174219402,BC1A
6.536883686,-0.822585674,BC1A
6.634464596,-0.695484134,BC1A
6.510619973,-0.771480771,BC1A
6.317873333,-0.761720272,BC1A
5.838722561,-0.604282471,BC1A
6.210799549,-1.181502195,BC1A
6.164177273,-1.137147876,BC1A
6.490396355,-0.887252899,BC1A
6.430823182,-0.952306481,BC1A
6.99784932,-1.256123038,BC1A
6.272271965,-0.927900048,BC1A
6.825935696,-1.047839137,BC1A
3.522855376,0.623335955,BC1A
6.226496552,-0.981739493,BC1A
6.07300887,-1.176287743,BC1A
6.57091317,-0.998929235,BC1A
7.129840706,-1.051659914,BC1A
5.793622826,-0.352906974,BC1A
6.113706921,-0.937183949,BC1A
6.063755368,-1.323578569,BC1A
7.587374066,-1.072612616,BC1A
5.656257962,-0.58807108,BC1B
6.283371781,-1.028283211,BC1B
6.536383961,-0.75009987,BC1B
6.444451664,-1.119885536,BC1B
7.233406876,-1.008980962,BC6
6.190034722,-0.911992284,BC1B
6.487274979,-1.116285535,BC1B
7.000464295,-1.288727375,BC1B
6.821820591,-0.604437681,BC1B
6.873756741,-0.690574738,BC2
7.215564106,-1.08768365,BC1B
6.264942978,-1.271279903,BC1B
5.229163502,-0.275103124,BC2
6.572948788,-1.247310015,BC2
6.591018055,-0.953200193,BC1B
7.448745583,-1.071708175,BC1B
6.903885697,-0.97312853,BC1B
6.059925888,-0.700092526,BC1B
6.616134976,-1.34050593,BC1B
6.053023194,-1.19665167,BC1B
6.862779473,-0.792238208,BC1A
7.108048771,-1.379772755,BC1B
5.781642769,-0.724502774,BC1B
7.381320809,-1.306284638,BC2
-15.83646073,-13.7158868,BC2
6.41870055,-1.346399518,BC2
5.8156651,-0.726781579,BC2
7.052664135,-0.83505437,BC2
7.40905032,-1.349043819,BC2
4.732458924,-0.479011508,BC6
6.493295525,-0.599602195,BC6
5.686793183,-0.505232903,BC6
7.053896283,-1.415371033,BC6
6.57384858,-1.127505156,BC6
6.296669339,-0.805199595,BC6
5.994313095,-0.842623087,BC6
5.644086216,-0.382594439,BC6
7.042650078,-0.97743425,BC6
6.19356427,-1.124204131,BC6
6.270572995,-1.148694011,BC6
5.973371838,-1.087848874,BC6
4.204710339,-0.63488576,BC6
6.969795082,-0.786978456,BC6
6.452257965,-0.488081964,BC6
6.397596692,-0.926142188,Doublets/Contaminants
5.914092873,-0.787388893,BC6
7.505105828,-1.199243995,BC6
7.487727497,-1.232109877,BC6
7.090423916,-1.015787574,BC6
7.080034111,-0.583579274,BC6
5.842823361,-0.58207235,BC6
5.499486302,-0.299314531,BC6
7.168816899,-1.060188027,BC6
7.356728409,-1.148815843,BC6
5.947554444,-0.99178228,BC6
6.35586295,-0.026417287,BC6
6.919637535,-0.685906859,BC6
3.732234333,0.095492182,BC6
6.908103321,-0.88491592,BC6
6.389309262,-0.782887789,BC6
6.414883469,-1.199657651,BC6
6.443114613,-1.285900684,BC6
6.768215989,-1.007870766,BC6
6.376138543,-0.818054529,BC6
6.844269608,-1.097880693,BC6
6.287840699,-1.337957951,BC6
6.498001908,-0.385882469,BC6
6.257844304,-0.981847855,BC6
6.603423928,-1.156256648,BC6
5.836444233,-0.554001423,BC6
7.034719799,-0.799480411,BC6
7.427270268,-1.210502955,BC6
5.934227799,-0.91749725,BC6
6.469376896,-1.138837668,BC6
6.557237004,-1.373494597,BC6
6.27140746,-1.249209853,BC6
6.517842148,-0.483492228,BC6
5.934710835,-0.798622938,BC6
5.550354336,-0.273992272,BC6
3.678987358,-0.001387896,BC6
4.062116002,0.001421598,BC6
4.258717392,0.54026105,BC6
4.395602559,0.434892798,BC6
4.350737904,0.555925509,BC6
4.228104447,0.570784939,BC6
3.188362215,0.679002938,BC6
3.474465702,0.252617819,BC6
3.318058585,0.425950581,BC6
4.270050858,0.223365334,BC6
4.20369706,0.09925544,BC6
4.062564705,0.582366673,BC6
3.944824074,0.252434654,BC6
3.538569783,-0.131755503,BC6
3.670758818,0.744000373,BC6
3.913576458,0.103019116,BC6
3.845615242,1.085138051,BC6
3.892484044,0.869221387,BC6
